fauteuils;entrees_2020;entrees_2019;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
268;3 943;5 112;OCINE;69,9;50.639733;2.390569;13161;HAUTS DE FRANCE;62014;9853;62;752;Béthune;355543;04-Unités urbaines de 100 000 hbts ou plus;1;16;61;-0,2;De 2 à 5 000 entrées;NON;;B;32;18;0;57,1;16,6;9,7;16,6;17;77,5
431;64 001;7 477;SOCIETE AIXOISE CINEMATOGRAPHIQUE;16,2;43.526562;5.448932;13405;PROVENCE-ALPES-COTE D'AZUR;13001;142668;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;3;31;2 270;7,6;De 50 à 80 000 entrées;C;RD;B;79;57;52;62,6;30,2;5,1;2,1;69;24,3
1539;143 527;28 965;LE CEZANNE;44,3;43.525387;5.446893;13413;PROVENCE-ALPES-COTE D'AZUR;13001;142668;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;9;31;8 346;4;De 100 à 150 000 entrées;NON;;B;133;96;93;68,3;21,6;6,6;3,4;34;58,5
438;54 697;188 613;CINEMAZARIN;33,2;43.526103;5.448686;13423;PROVENCE-ALPES-COTE D'AZUR;13001;142668;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;3;31;2 438;-0,7;De 50 à 80 000 entrées;C;RD;B;120;77;64;67,9;18,1;4,8;9,3;106;52,2
165;12 670;204 415;INSTITUT DE L'IMAGE;33,1;43.524462;5.439812;13454;PROVENCE-ALPES-COTE D'AZUR;13001;142668;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;1;27;519;-0,9;De 10 à 20 000 entrées;C;JPPR;B;129;9;2;56,4;31;7,8;4,9;94;23,1
870;16 629;45 974;VICTORIA;30,1;45.68994;5.909791;13513;AUVERGNE / RHONE-ALPES;73008;29822;73;73601;Chambéry;187010;04-Unités urbaines de 100 000 hbts ou plus;5;28;2 696;-0,6;De 10 à 20 000 entrées;C;PR;B;153;109;69;55,5;32,6;8,5;3,4;117;26,4
250;9 408;295 538;ASSOCIATION CINE AIZENAY;51,5;46.744249;-1.6164029999999912;13622;PAYS DE LA LOIRE;85003;9212;85;85206;Aizenay;9212;06-autres communes et unités urbaines;2;29;632;-1;De 5 à 10 000 entrées;E;;I;138;108;8;60,3;33,4;4,1;2,1;51;53,4
319;2 939;17 721;ASSOCIATION LATINITA;43,4;41.915976;8.731036;13683;CORSE;2A004;68462;2A;2A501;Ajaccio;68462;05-Unités urbaines de 20 000 à 100 000 hbts;1;2;37;-0,8;De 2 à 5 000 entrées;NON;;I;16;3;0;62,9;22,3;7,3;7,5;11;60,1
295;1 111;5 010;VILLE D AJACCIO;37,2;41.915976;8.731036;13685;CORSE;2A004;68462;2A;2A501;Ajaccio;68462;05-Unités urbaines de 20 000 à 100 000 hbts;1;7;15;-0,8;Moins de 2000 entrées;NON;;I;10;2;0;66,7;21,8;6,7;4,8;8;30
1147;92 569;68 288;MSGCINEMA;36,2;41.943558;8.753935;13686;CORSE;2A004;68462;2A;2A501;Ajaccio;68462;05-Unités urbaines de 20 000 à 100 000 hbts;6;29;5 000;0,4;De 80 à 100 000 entrées;D;JPPR;I;253;158;96;68,2;22,7;9,1;0;110;60,3
360;12 635;5 354;BLED ALAIN JOSEPH CHARLES;51,1;50.004652;2.648257;14033;HAUTS DE FRANCE;80016;9931;80;80301;Albert;9931;06-autres communes et unités urbaines;2;27;678;1,4;De 10 à 20 000 entrées;NON;;I;98;65;20;54;29,7;8,7;7,5;24;54,5
247;5 679;334 960;LES AMIS DU CINEMA;29;45.677069;6.392496;14071;AUVERGNE / RHONE-ALPES;73011;18969;73;73401;Albertville;40293;05-Unités urbaines de 20 000 à 100 000 hbts;1;17;294;-1;De 5 à 10 000 entrées;NON;;C;27;20;13;54,5;27,6;11,2;6,7;2;23
365;19 309;113 700;LES AMIS DU CINEMA;80;45.676502;6.391967;14073;AUVERGNE / RHONE-ALPES;73011;18969;73;73401;Albertville;40293;05-Unités urbaines de 20 000 à 100 000 hbts;2;29;1 187;-0,8;De 10 à 20 000 entrées;D;RDJP;C;147;103;34;54,9;5;22,6;17,5;89;88,7
467;15 562;33 263;PLOUHEL;38;43.92676;2.149209;14102;OCCITANIE;81004;49475;81;81502;Albi;74751;05-Unités urbaines de 20 000 à 100 000 hbts;3;27;1 362;-0,5;De 10 à 20 000 entrées;D;RDJPPR;C;117;78;55;48,2;38,1;12,6;1,1;95;36,1
142;7 493;32 221;ASSOCIATION DE GESTION DE LA SCENE NATIONALE D'ALBI;25,4;43.923796;2.144604;14114;OCCITANIE;81004;49475;81;81502;Albi;74751;05-Unités urbaines de 20 000 à 100 000 hbts;1;25;397;-0,8;De 5 à 10 000 entrées;D;RDJPPR;C;107;56;2;32,2;51,8;5,8;10,3;89;33,5
214;2 182;132 243;SYNDICAT INITIATIVE ALBIEZ;100;45.217522;6.343043;14222;AUVERGNE / RHONE-ALPES;73013;382;73;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;20;139;-1;De 2 à 5 000 entrées;NON;;R;73;57;6;0;36,2;0;63,8;19;100
1199;80 071;27 972;LES ECRANS D' ALENCON;23,9;48.433552;0.063775;14445;NORMANDIE;61001;26069;61;461;Alençon;41758;05-Unités urbaines de 20 000 à 100 000 hbts;7;31;4 382;1,9;De 80 à 100 000 entrées;D;;C;174;125;83;46,3;45,3;6,8;1,6;82;21,7
1309;86 008;7 749;COMPAGNIE CINEMATOGRAPHIQUE IMMOBILIERE CEVENOLE;40,9;44.125939;4.077527;14533;OCCITANIE;30007;39535;30;30501;Alès;94393;05-Unités urbaines de 20 000 à 100 000 hbts;8;31;6 713;10,1;De 80 à 100 000 entrées;D;RD;C;276;157;147;64;27,8;4,5;3,7;95;45,5
410;2 815;613 992;L'AVANT-SCENE;36,2;48.807586;2.422346;14693;ILE-DE-FRANCE;94002;44410;94;851;Paris;10706072;02-Grande Couronne;1;18;34;-1;De 2 à 5 000 entrées;NON;;B;33;25;0;61;26,4;7;5,6;12;37,2
241;12 147;333 276;BOCCA BERNARD ALBERT;36,2;45.394059;6.075331;15374;AUVERGNE / RHONE-ALPES;38006;4124;38;358;Allevard;14573;06-autres communes et unités urbaines;2;31;744;-1;De 10 à 20 000 entrées;E;JP;C;119;100;28;59,2;27,4;6,3;7,1;59;38,1
600;14 642;18 177;CINEAMBUL 72;36,1;47.983405;0.148339;15682;PAYS DE LA LOIRE;72003;11128;72;72701;Le Mans;210018;04-Unités urbaines de 100 000 hbts ou plus;1;28;390;-0,2;De 10 à 20 000 entrées;NON;;B;77;31;0;55,5;30,6;8,9;4,9;39;42,3
187;4 563;28 958;LEATHOM;56,9;44.283294;6.539965;15741;PROVENCE-ALPES-COTE D'AZUR;4006;697;4;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;23;310;-0,8;De 2 à 5 000 entrées;NON;;R;109;88;31;55;31,5;5,6;7,9;34;62,3
172;2 364;11 022;GERARD DAVOINE ET SES ENFANTS;27,4;45.404713;6.578019;15792;AUVERGNE / RHONE-ALPES;73015;1848;73;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;20;224;-0,8;De 2 à 5 000 entrées;NON;;R;52;37;3;35,9;51,8;8,5;3,8;16;18,5
576;30 283;7 739;CHARLES PAUL;46,8;47.62383;7.236058;16081;GRAND EST;68004;5740;68;68206;Altkirch;8921;06-autres communes et unités urbaines;4;31;2 440;2,9;De 30 à 40 000 entrées;E;JP;C;178;116;51;48;27,3;8,5;16,3;95;57,7
307;6 821;73 409;COMMUNE D'AMBERT;22,1;45.547184;3.745498;16573;AUVERGNE / RHONE-ALPES;63003;6743;63;63203;Ambert;7287;06-autres communes et unités urbaines;2;30;570;-0,9;De 5 à 10 000 entrées;E;JP;C;98;73;1;37,3;51,6;6,2;5;44;22,2
354;13 505;33 578;SARL MERLIN L;54,8;47.41057;0.980035;16803;CENTRE-VAL DE LOIRE;37003;13119;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;2;31;1 011;-0,6;De 10 à 20 000 entrées;NON;;B;97;67;36;58,9;27,5;10,1;3,5;35;53,1
196;643;437 310;SA CASINO D'AMELIE LES BAINS;59,7;42.472951;2.670403;17082;OCCITANIE;66003;3493;66;66204;Amélie-les-Bains-Palalda;6188;06-autres communes et unités urbaines;1;19;117;-1;Moins de 2000 entrées;NON;;C;57;54;0;58,1;31,2;5,8;4,9;18;62,8
175;10 922;11 145;MAISON DE LA CULTURE D AMIENS;41,5;49.89407;2.292451;17303;HAUTS DE FRANCE;80021;132874;80;80601;Amiens;162637;04-Unités urbaines de 100 000 hbts ou plus;1;28;606;0;De 10 à 20 000 entrées;B;RDJPPR;C;104;52;7;57,6;31,1;8,4;2,9;86;50
254;25 039;420 743;ASS JOURNEES CINE AMIENS CONTRE RACISME;37;49.896685;2.302146;17325;HAUTS DE FRANCE;80021;132874;80;80601;Amiens;162637;04-Unités urbaines de 100 000 hbts ou plus;1;31;820;-0,9;De 20 à 30 000 entrées;B;RDJPPR;C;91;48;20;52,9;37,5;5,1;4,5;79;38,9
2682;229 212;785 467;GAUMONT PICARDIE;35;49.889445;2.304933;17326;HAUTS DE FRANCE;80021;132874;80;80601;Amiens;162637;04-Unités urbaines de 100 000 hbts ou plus;12;31;10 329;-0,7;De 200 à 300 000 entrées;NON;;C;217;134;122;51,7;41;5,6;1,6;62;29,8
2568;105 557;64 245;GAUMONT;13;49.244796;6.132187;17545;GRAND EST;57019;10657;57;57701;Metz;285268;04-Unités urbaines de 100 000 hbts ou plus;12;31;9 715;0,6;De 100 à 150 000 entrées;NON;;B;186;110;96;21,9;66;9,1;3;43;8,6
549;49 471;537 008;ASSOCIATION LOUIS LUMIERE;24,5;47.364116;-1.178442;17803;PAYS DE LA LOIRE;44003;7510;44;44301;Ancenis;10403;06-autres communes et unités urbaines;3;30;1 526;-0,9;De 40 à 50 000 entrées;E;JPPR;C;237;165;19;21,3;61,3;10,1;7,2;138;20,7
347;6 042;875 469;CINEMA DE LA VIOUZE;40;45.928236;2.829038;17961;AUVERGNE / RHONE-ALPES;63004;1590;63;63112;Saint-Georges-de-Mons;3588;06-autres communes et unités urbaines;1;28;457;-1;De 5 à 10 000 entrées;E;JP;B;131;97;1;67,6;12,5;8;11,8;54;50,4
407;26 206;306 340;LE PALACE;59,7;49.246748;1.416469;18291;NORMANDIE;27016;8141;27;27207;Les Andelys;8404;06-autres communes et unités urbaines;3;31;1 807;-0,9;De 20 à 30 000 entrées;E;JP;C;161;111;46;68,1;17,3;7,8;6,8;81;60,7
250;3 532;9 380;COMMUNE D'ANET;45,3;48.857505;1.439036;18701;CENTRE-VAL DE LOIRE;28007;2690;28;361;Ézy-sur-Eure;17334;06-autres communes et unités urbaines;1;26;113;-0,6;De 2 à 5 000 entrées;NON;;C;54;40;0;61,9;26,1;8,2;3,8;16;48,2
811;137 014;31 260;CYBELE;58,9;47.472132;-0.553522;18861;PAYS DE LA LOIRE;49007;151520;49;49701;Angers;225978;04-Unités urbaines de 100 000 hbts ou plus;7;31;6 331;3,4;De 100 à 150 000 entrées;A;RDJPPR;C;255;153;141;82,5;11,6;1,8;4,1;204;70,9
2522;216 384;4 577;GAUMONT;33;47.478647;-0.549339;18866;PAYS DE LA LOIRE;49007;151520;49;49701;Angers;225978;04-Unités urbaines de 100 000 hbts ou plus;12;31;10 398;46,3;De 200 à 300 000 entrées;NON;;C;228;130;114;49,5;37,8;7,4;5,2;62;34
197;3 510;7 121;REGIE AUTONOME DES SPORTS ET LOISIRS LES ANGLES;47;42.577018;2.075079;19242;OCCITANIE;66004;528;66;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;25;197;-0,5;De 2 à 5 000 entrées;NON;;R;93;76;0;57,7;30,9;6,2;5,2;36;47,6
1095;72 003;11 694;MULTICINES PYRENEES SARL;100;43.483711;-1.508634;19325;NOUVELLE AQUITAINE;64024;38724;64;751;Bayonne (partie française);236730;04-Unités urbaines de 100 000 hbts ou plus;7;31;6 247;5,2;De 50 à 80 000 entrées;NON;;C;118;90;85;60,9;39,1;0;0;24;100
294;19 882;7 658;CITE INTERNATIONALE DE LA BANDE DESSINEE ET DE L IMAGE;38,3;45.653155;0.150537;19464;NOUVELLE AQUITAINE;16015;42081;16;16601;Angoulême;109054;04-Unités urbaines de 100 000 hbts ou plus;2;31;1 442;1,6;De 10 à 20 000 entrées;C;RDJPPR;C;142;75;50;54,9;34,3;8,1;2,7;122;35,9
1876;73 336;11 083;RAYCHAMOND;43,5;45.650367;0.164018;19491;NOUVELLE AQUITAINE;16015;42081;16;16601;Angoulême;109054;04-Unités urbaines de 100 000 hbts ou plus;11;31;10 949;5,6;De 50 à 80 000 entrées;NON;;C;177;131;116;61,8;28,1;3,6;6,5;51;62,4
172;2 806;12 091;RAYCHAMOND;20,5;45.650091;0.162338;19507;NOUVELLE AQUITAINE;16015;42081;16;16601;Angoulême;109054;04-Unités urbaines de 100 000 hbts ou plus;1;13;293;-0,8;De 2 à 5 000 entrées;NON;;C;14;9;6;30,2;57,9;9,5;2,4;1;12,7
206;5 316;15 424;FESTIVE ET CINEMATOGRAPHIQUE ANICHOISE;30,3;50.33114;3.252155;19702;HAUTS DE FRANCE;59008;10372;59;59701;Valenciennes (partie française);335992;04-Unités urbaines de 100 000 hbts ou plus;1;25;258;-0,7;De 5 à 10 000 entrées;NON;;B;80;53;0;47,3;38,3;7,1;7,3;20;27,3
1839;180 146;26 535;PATHE ANNECY DECAVISION;46,2;45.912917;6.125425;19901;AUVERGNE / RHONE-ALPES;74010;125694;74;74601;Annecy;168098;04-Unités urbaines de 100 000 hbts ou plus;10;31;9 049;5,8;De 150 à 200 000 entrées;NON;;C;207;113;106;41,1;36,2;11,8;11;50;43,8
448;49 609;620 831;ROUEX;16,6;45.898226;6.123792;19941;AUVERGNE / RHONE-ALPES;74010;125694;74;74601;Annecy;168098;04-Unités urbaines de 100 000 hbts ou plus;4;31;3 178;-0,9;De 40 à 50 000 entrées;A;RD;C;136;84;74;35,8;63;0;1,1;106;11,5
174;12 782;6 200;MJC POUR TOUS D'ANNECY NOVEL;0;45.917017;6.134075;19945;AUVERGNE / RHONE-ALPES;74010;125694;74;74601;Annecy;168098;04-Unités urbaines de 100 000 hbts ou plus;1;31;459;1,1;De 10 à 20 000 entrées;B;JP;C;89;36;0;48,3;13,1;38,7;0;63;0
111;12 934;215 706;MJC CENTRE ANNEMASSE;54,6;46.191752;6.231982;19983;AUVERGNE / RHONE-ALPES;74012;35234;74;652;Genève (SUI) - Annemasse (partie française);178404;04-Unités urbaines de 100 000 hbts ou plus;1;29;502;-0,9;De 10 à 20 000 entrées;C;RDJP;C;83;45;0;65,4;20,2;9,2;5,1;63;67,5
475;3 388;659 381;CINEMONDE;51,8;46.192243;6.232615;19984;AUVERGNE / RHONE-ALPES;74012;35234;74;652;Genève (SUI) - Annemasse (partie française);178404;04-Unités urbaines de 100 000 hbts ou plus;2;11;340;-1;De 2 à 5 000 entrées;NON;;C;30;22;22;34,6;39,2;11,3;14,9;4;57,7
525;24 580;259 567;BAUCINE;56,6;45.242757;4.670325;20203;AUVERGNE / RHONE-ALPES;7010;16698;7;7401;Annonay;27378;05-Unités urbaines de 20 000 à 100 000 hbts;4;27;1 481;-0,9;De 20 à 30 000 entrées;D;;C;97;75;44;61,6;15,1;8;15,3;36;61,2
103;1 414;50 440;ASSOCIATION ANOST CINEMA;80;47.068237;4.09482;20311;BOURGOGNE / FRANCHE-COMTE;71009;728;71;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;30;84;-1;Moins de 2000 entrées;NON;;R;48;31;0;66,9;12,8;14,6;5,7;30;75,9
456;34 463;18 019;LA COTENTINE;18,9;43.57983;7.122516;20672;PROVENCE-ALPES-COTE D'AZUR;6004;74875;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;3;31;2 322;0,9;De 30 à 40 000 entrées;C;;B;117;89;63;39,3;52,6;6;2,1;52;13,6
665;85 492;281 868;CENTRE CULTUREL MUNICIPAL D'ANTONY;25,8;48.753029;2.304782;20931;ILE-DE-FRANCE;92002;61711;92;851;Paris;10706072;02-Grande Couronne;4;27;2 990;-0,7;De 80 à 100 000 entrées;C;RDJPPR;B;204;155;89;60,3;28,5;6,1;5,1;143;30,2
432;15 976;9 834;JOUVE MICHELE;27,2;43.875034;5.396362;21532;PROVENCE-ALPES-COTE D'AZUR;84003;11846;84;84302;Apt;15834;06-autres communes et unités urbaines;3;28;1 940;0,6;De 10 à 20 000 entrées;E;RDJPPR;C;142;99;64;54,7;37,2;6,6;1,6;78;29,7
240;5 412;462 714;BAUCINE;25;46.042963;6.631059;21571;AUVERGNE / RHONE-ALPES;74014;1928;74;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;18;217;-1;De 5 à 10 000 entrées;NON;;R;57;45;34;37,5;43;17,3;2,2;13;29,6
519;20 015;3 398;SARL GRAND ECRAN;84;44.660258;-1.168378;22051;NOUVELLE AQUITAINE;33009;10891;33;33501;La Teste-de-Buch - Arcachon;65500;05-Unités urbaines de 20 000 à 100 000 hbts;3;30;1 473;4,9;De 20 à 30 000 entrées;D;RDJP;B;129;70;42;81,8;16;1,4;0,8;74;93,8
2648;177 988;14 994;SOCIETE DES GRANDS ECRANS DU GENEVOIS;35,5;46.1393558;6.124697400000059;22231;AUVERGNE / RHONE-ALPES;74016;2585;74;652;Genève (SUI) - Annemasse (partie française);178404;04-Unités urbaines de 100 000 hbts ou plus;12;31;9 865;10,9;De 150 à 200 000 entrées;NON;;B;235;130;116;56,9;29,7;7,9;5,5;79;36,7
328;12 942;20 721;COMMUNE D ARCUEIL;33,9;48.801352;2.330702;22634;ILE-DE-FRANCE;94003;21516;94;851;Paris;10706072;02-Grande Couronne;2;29;1 089;-0,4;De 10 à 20 000 entrées;C;RDJPPR;B;165;118;1;46,6;41,5;10,6;1,3;125;29,9
781;68 669;251 965;CINEARCUEIL;65,3;48.810228;2.328168;22636;ILE-DE-FRANCE;94003;21516;94;851;Paris;10706072;02-Grande Couronne;6;31;5 780;-0,7;De 50 à 80 000 entrées;NON;;B;98;79;74;52,4;31,8;14,3;1,5;13;79,5
234;6 423;4 580;CINEMAGINAIRE;93,1;42.547269;3.023455;23102;OCCITANIE;66008;10383;66;66401;Saint-Cyprien;53068;05-Unités urbaines de 20 000 à 100 000 hbts;1;29;498;0,4;De 5 à 10 000 entrées;D;;C;116;82;14;21,8;76,3;0;1,9;55;100
288;4 161;27 442;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;16,1;43.005826;-0.095968;23131;OCCITANIE;65025;2980;65;65204;Argelès-Gazost;6974;06-autres communes et unités urbaines;1;24;224;-0,8;De 2 à 5 000 entrées;E;;C;112;90;24;28;57,3;7,9;6,9;56;8,5
534;18 007;220 944;LES FEUX DE LA RAMPE;36,7;48.745411;-0.019397;23241;NORMANDIE;61006;13769;61;61302;Argentan;15038;06-autres communes et unités urbaines;3;29;1 096;-0,9;De 10 à 20 000 entrées;E;JP;C;100;76;44;70,8;16,2;7,2;5,8;39;38,5
187;3 602;4 234;CENTRE REGIONAL PROMOTION IMAGE LE SENECHAL;19,8;45.091845;1.943901;23262;NOUVELLE AQUITAINE;19010;3084;19;19102;Argentat;3084;06-autres communes et unités urbaines;1;30;207;-0,1;De 2 à 5 000 entrées;E;;I;85;66;0;45,7;46,8;5,9;1,6;35;14,6
128;4 116;81 429;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;80,5;48.946909;2.249331;23301;ILE-DE-FRANCE;95018;110388;95;851;Paris;10706072;03-Petite couronne;1;25;399;-0,9;De 2 à 5 000 entrées;C;RDJP;B;77;43;0;79,7;5,3;8,8;6,2;63;88,9
826;23 428;25 808;COMMUNAUTE D AGGLOMERATION ARGENTEUIL BEZONS;13,8;48.943679;2.24855;23323;ILE-DE-FRANCE;95018;110388;95;851;Paris;10706072;03-Petite couronne;3;30;1 948;-0,1;De 20 à 30 000 entrées;C;RDJPPR;B;163;99;29;27,6;60,6;6,2;5,6;92;6,6
159;4 721;20 642;CINEMAS G LAMIC;73,7;44.792274;6.558372;23392;PROVENCE-ALPES-COTE D'AZUR;5006;2307;5;5101;L'Argentière-la-Bessée;2307;06-autres communes et unités urbaines;1;30;389;-0,8;De 2 à 5 000 entrées;E;;I;170;128;3;60,7;21;14,2;4;82;69,5
223;1 342;46 949;ASSOCIATION SAINTE CECILE;20,1;46.983737;-0.446514;23491;NOUVELLE AQUITAINE;79013;3212;79;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;28;178;-1;Moins de 2000 entrées;NON;;R;89;72;5;40,8;48,3;8;2,9;34;21,3
187;9 149;50 439;ASSOCIATION EDEN PALACE;49;46.588805;1.51986;23513;CENTRE-VAL DE LOIRE;36006;4954;36;36203;Argenton-sur-Creuse;8392;06-autres communes et unités urbaines;1;31;374;-0,8;De 5 à 10 000 entrées;E;JPPR;C;97;78;3;60,8;25,8;5,3;8,1;43;58,1
158;2 763;604 549;LES JEUNES D'ARGENTRE;46,9;48.058076;-1.148927;23541;BRETAGNE;35006;4294;35;35126;Argentré-du-Plessis;4294;06-autres communes et unités urbaines;1;20;171;-1;De 2 à 5 000 entrées;E;;I;65;47;1;43,9;36,9;9,4;9,8;24;50,2
126;3 494;2 132;LES AMIS DU CINEMA;65,5;47.558659;2.446881;23561;CENTRE-VAL DE LOIRE;18011;2142;18;18101;Argent-sur-Sauldre;2142;06-autres communes et unités urbaines;1;30;199;0,6;De 2 à 5 000 entrées;NON;;I;68;58;4;66,3;13,8;11,9;7,9;20;70,6
483;15 731;12 306;LE CAPITOLE;56,8;43.674097;4.627703;23933;PROVENCE-ALPES-COTE D'AZUR;13004;52886;13;552;Arles;55766;05-Unités urbaines de 20 000 à 100 000 hbts;3;30;1 835;0,3;De 10 à 20 000 entrées;NON;;C;87;66;56;67,8;18,6;4,9;8,7;10;57,2
231;22 579;15 267;LE CAPITOLE;41,3;43.678479;4.624726;23951;PROVENCE-ALPES-COTE D'AZUR;13004;52886;13;552;Arles;55766;05-Unités urbaines de 20 000 à 100 000 hbts;3;31;2 520;0,5;De 20 à 30 000 entrées;D;RDJPPR;C;149;82;44;61,6;22,5;11,2;4,7;109;43,2
720;54 143;3 304;MLPA;28,8;50.686113;2.894624;24246;HAUTS DE FRANCE;59017;25066;59;59501;Armentières (partie française);78130;05-Unités urbaines de 20 000 à 100 000 hbts;5;31;4 902;15,4;De 50 à 80 000 entrées;D;;C;121;75;69;58,3;41,7;0;0;33;78,2
829;553;149 128;CINAEA;50;48.590692;2.250123;24753;ILE-DE-FRANCE;91021;10481;91;851;Paris;10706072;03-Petite couronne;5;1;115;-1;Moins de 2000 entrées;NON;;B;7;1;1;40,9;50,6;4,1;4,5;0;74,4
679;78 772;5 979;LECA;38,1;50.29185;2.780997;25032;HAUTS DE FRANCE;62041;40721;62;62502;Arras;86845;05-Unités urbaines de 20 000 à 100 000 hbts;6;31;5 753;12,2;De 50 à 80 000 entrées;D;RDJPPR;C;197;137;113;66,5;25,7;5,3;2,5;88;40,6
930;0;358 406;LECA;39,7;50.290037;2.776981;25038;HAUTS DE FRANCE;62041;40721;62;62502;Arras;86845;05-Unités urbaines de 20 000 à 100 000 hbts;1;1;1;-1;Moins de 2000 entrées;NON;;C;1;1;0;70,8;18,1;9,7;1,4;0;64,7
75;422;27 715;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;52,6;42.955828;-0.213947;25179;OCCITANIE;65032;723;65;65204;Argelès-Gazost;6974;06-autres communes et unités urbaines;1;30;50;-1;Moins de 2000 entrées;NON;;B;47;42;1;61,7;19,6;13,7;5;10;58,7
194;5 714;90 583;UNION ARS SUR MOSELLE;57,1;49.076026;6.07804;25571;GRAND EST;57032;4720;57;57701;Metz;285268;04-Unités urbaines de 100 000 hbts ou plus;1;23;112;-0,9;De 5 à 10 000 entrées;C;;B;42;29;1;59,6;28,8;4,3;7,3;17;61,1
100;8 573;15 338;AGENCE POUR DEVELOPPEMENT ACTIVITES TOURISTIQUES ET CULTURELLES;56,3;48.083036;1.87847;25722;CENTRE-VAL DE LOIRE;45008;1832;45;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;26;447;-0,4;De 5 à 10 000 entrées;E;JPPR;R;51;29;0;64,5;20;9,8;5,8;25;60,4
200;4 171;17 877;UNION SAINT MICHEL;25;43.10327;-0.430803;26132;NOUVELLE AQUITAINE;64062;2206;64;64105;Arudy;3708;06-autres communes et unités urbaines;1;31;339;-0,8;De 2 à 5 000 entrées;E;JP;C;144;113;1;49,2;50,8;0;0;72;4,5
920;6 160;9 406;MONDES ET MULTITUDES;52,1;44.174083;2.607518;26180;OCCITANIE;12011;787;12;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;27;129;-0,3;De 5 à 10 000 entrées;E;JP;R;52;33;0;68,6;20,3;6,3;4,8;22;59,2
246;10 051;3 872;DORMOY SEBIRE AUDREY;21,6;47.546509;-2.910816;26402;BRETAGNE;56005;2095;56;56102;Arzon;2095;06-autres communes et unités urbaines;2;30;1 046;1,6;De 10 à 20 000 entrées;NON;;I;115;87;22;52,4;39,4;6,5;1,8;52;20,2
646;60 803;325 249;ASSOCIATION DE GESTION DES CINEMAS D ASNIERES;52,1;48.906327;2.284046;26662;ILE-DE-FRANCE;92004;86512;92;851;Paris;10706072;02-Grande Couronne;4;31;2 965;-0,8;De 50 à 80 000 entrées;C;JPPR;B;118;88;72;69,5;24;2,4;4,2;62;55,9
175;3 600;10 185;LE CENTRE CULTUREL DES PORTES DE L' ESSONNE;50;48.7102;2.388137;27573;ILE-DE-FRANCE;91027;32792;91;851;Paris;10706072;03-Petite couronne;1;26;278;-0,6;De 2 à 5 000 entrées;C;;B;92;75;0;45,7;30,9;14,2;9,1;49;59,1
579;24 661;250 009;CINEMA NEMO;80;43.293397;5.567708;27833;PROVENCE-ALPES-COTE D'AZUR;13005;45410;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;4;23;2 722;-0,9;De 20 à 30 000 entrées;C;;B;98;80;63;60,2;19,5;9,5;10,8;42;82,8
721;3 394;37 336;REYNAUD ROGER ANDRE;15,3;43.292517;5.566079;27834;PROVENCE-ALPES-COTE D'AZUR;13005;45410;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;5;30;3 618;-0,9;De 2 à 5 000 entrées;NON;;B;78;63;25;22,5;63,2;11;3,3;28;9,5
169;6 705;39 095;SCENE ET ECRAN;27,5;48.9589;1.855229;28113;ILE-DE-FRANCE;78029;11557;78;851;Paris;10706072;03-Petite couronne;1;30;816;-0,8;De 5 à 10 000 entrées;NON;;B;123;104;2;61,8;27,9;4,5;5,8;51;27,8
