fauteuils;entrees_2018;entrees_2017;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
175;10 312;10 575;LE CENTRE CULTUREL DES PORTES DE L' ESSONNE;48,6;48.7102;2.388137;27573;ILE-DE-FRANCE;91027;32792;91;851;Paris;10706072;petite couronne;1;48;767;-2,50%;De 10 à 20 000 entrées;catégorie C;;banlieue;205;159;3;61,1;22,1;15,3;1,4;125;50,8
169;15 995;11 355;ASSOCIATION DE GESTION DU CINEMA PAUL GRIMAULT A AUBERGENVILLE;37,4;48.9589;1.855229;28113;ILE-DE-FRANCE;78029;11557;78;851;Paris;10706072;petite couronne;1;53;1 300;41%;De 10 à 20 000 entrées;non classé;;banlieue;206;183;3;53,9;29,7;13,8;2,7;85;29,2
127;26 347;26 903;ASSOCIATION CINEMA LE STUDIO;58,5;48.910534;2.384966;28264;ILE-DE-FRANCE;93001;83782;93;851;Paris;10706072;grande couronne;1;49;1 067;-2,10%;De 20 à 30 000 entrées;catégorie C;JPPR;banlieue;306;175;5;49,8;23,7;16,2;10,3;210;61,8
789;26 021;25 635;VILLE D'AULNAY SOUS BOIS;55,5;48.940586;2.496291;30164;ILE-DE-FRANCE;93005;83584;93;851;Paris;10706072;grande couronne;2;47;1 127;2%;De 20 à 30 000 entrées;catégorie C;JP;banlieue;254;198;3;49,2;25;19,5;6,3;154;51,7
2592;914 453;1 073 892;UGC;11,8;48.960325;2.473606;30184;ILE-DE-FRANCE;93005;83584;93;851;Paris;10706072;grande couronne;14;53;29 912;-14,80%;De 700 000 à 1 million d'entrées;non classé;;banlieue;262;182;178;24,3;63;12,4;0,4;83;5,6
418;7 602;7 128;COMMUNAUTE D'AGGLOMERATION SUD DE SEINE;41,5;48.804045;2.321692;35953;ILE-DE-FRANCE;92007;39487;92;851;Paris;10706072;grande couronne;1;32;176;7%;De 5 à 10 000 entrées;non classé;;banlieue;53;21;0;39,1;39,1;11,3;10,5;28;58
288;30 690;32 592;VILLE DE BAGNOLET;74,4;48.869237;2.417029;36013;ILE-DE-FRANCE;93006;35881;93;851;Paris;10706072;grande couronne;2;49;1 888;-5,80%;De 30 à 40 000 entrées;catégorie C;RDJPPR;banlieue;252;168;3;58,7;18,4;11,6;11,3;205;79,3
189;26 698;47 168;VILLE DE BALLANCOURT SUR ESSONNE;13,6;48.528643;2.388787;37350;ILE-DE-FRANCE;91045;7538;91;91402;Ballancourt-sur-Essonne;35283;petite couronne;1;51;727;-43,40%;De 20 à 30 000 entrées;non classé;;commune-centre;119;98;73;57,7;33,2;9,1;0;27;16,2
353;21 801;18 387;VILLE DE BEAUMONT SUR OISE;48,4;49.141412;2.283076;45132;ILE-DE-FRANCE;95052;9699;95;459;Persan - Beaumont-sur-Oise;37357;petite couronne;1;49;1 006;19%;De 20 à 30 000 entrées;catégorie D;JP;commune-centre;236;173;1;57,4;25,3;9,5;7,8;136;61,3
292;9 652;6 248;VILLE DE BEYNES;31;48.855732;1.875104;54292;ILE-DE-FRANCE;78062;7552;78;78205;Beynes;8069;petite couronne;1;38;297;54%;De 5 à 10 000 entrées;non classé;;commune-centre;105;88;0;49,7;33,6;16,2;0,5;42;36,6
598;28 147;33 612;THEATRE PAUL ELUARD;33,3;48.931156;2.207081;54692;ILE-DE-FRANCE;95063;28674;95;851;Paris;10706072;petite couronne;2;36;1 092;-16,30%;De 20 à 30 000 entrées;catégorie C;JPPR;banlieue;198;137;10;43;40;13,7;3,3;97;28,7
447;60 418;62 022;VILLE DE BLANC MESNIL;38,5;48.941761;2.457313;57582;ILE-DE-FRANCE;93007;55297;93;851;Paris;10706072;grande couronne;3;52;3 271;-2,60%;De 50 à 80 000 entrées;catégorie C;RDJP;banlieue;292;225;33;50,9;33,6;12;3,5;162;30,5
443;37 544;36 719;VILLE DE BOBIGNY;51,9;48.90494;2.447393;59031;ILE-DE-FRANCE;93008;51716;93;851;Paris;10706072;grande couronne;2;49;2 590;2%;De 30 à 40 000 entrées;catégorie C;RDJPPR;banlieue;323;252;10;35,3;38,4;20,1;6,2;200;49,3
300;17 040;16 144;VILLE DE BOIS COLOMBES;54,8;48.916548;2.266897;59604;ILE-DE-FRANCE;92009;28043;92;851;Paris;10706072;grande couronne;1;43;372;6%;De 10 à 20 000 entrées;non classé;;banlieue;112;58;0;50,8;25,2;13,8;10,2;79;65,8
338;9 835;9 061;VILLE DE BOIS D'ARCY;40,5;48.800013;2.023763;59690;ILE-DE-FRANCE;78073;14299;78;851;Paris;10706072;petite couronne;1;38;420;9%;De 5 à 10 000 entrées;non classé;;banlieue;101;86;0;59,5;27,3;12,6;0,6;41;29,5
114;4 217;4 834;VILLE DE BOISSY SAINT LEGER;51,7;48.754035;2.502015;60942;ILE-DE-FRANCE;94004;15922;94;851;Paris;10706072;grande couronne;1;44;116;-12,80%;De 2 à 5 000 entrées;non classé;;banlieue;70;45;0;55,5;20,9;5;18,7;32;75,4
324;25 250;24 998;VILLE DE BONDY;44,8;48.901598;2.480089;61504;ILE-DE-FRANCE;93010;53439;93;851;Paris;10706072;grande couronne;1;42;1 039;1%;De 20 à 30 000 entrées;catégorie C;;banlieue;172;127;0;40;32,7;22,7;4,6;95;42,5
245;8 569;10 382;ASSOCIATION BONNEUIL PROMOTION (TIERS FERME);37,8;48.774577;2.486664;62121;ILE-DE-FRANCE;94011;16903;94;851;Paris;10706072;grande couronne;1;43;484;-17,50%;De 5 à 10 000 entrées;non classé;;banlieue;121;93;0;44,5;39,8;8,1;7,6;52;35,8
154;46 263;54 134;CINEVOX;91,3;48.83591;2.239289;66835;ILE-DE-FRANCE;92012;117931;92;851;Paris;10706072;grande couronne;1;49;1 717;-14,50%;De 40 à 50 000 entrées;catégorie C;RDJPPR;banlieue;189;122;99;56,6;9,8;15,4;18,3;175;95,4
1492;555 585;567 996;Les cinemas GAUMONT-PATHE;38,5;48.837649;2.239534;66923;ILE-DE-FRANCE;92012;117931;92;851;Paris;10706072;grande couronne;7;53;14 250;-2,20%;De 450 à 700 000 entrées;non classé;;banlieue;192;166;159;44,6;37,2;16,5;1,8;79;32,5
83;4 719;4 949;VILLE DU BOURGET;17,5;48.932361;2.424858;68114;ILE-DE-FRANCE;93013;16239;93;851;Paris;10706072;grande couronne;1;47;662;-4,60%;De 2 à 5 000 entrées;non classé;;banlieue;109;85;4;35,2;47,1;13,5;4,3;29;35,7
177;915;1 627;VILLE DE BOURG LA REINE;75;48.778884;2.317531;68212;ILE-DE-FRANCE;92014;20249;92;851;Paris;10706072;grande couronne;1;11;16;-43,80%;Moins de 2000 entrées;non classé;;banlieue;16;6;0;46;25,5;20,5;8;12;73,1
797;112 465;122 537;SNES (Font)/ADCI;20,8;48.683571;2.535014;69641;ILE-DE-FRANCE;91097;7027;91;851;Paris;10706072;petite couronne;5;53;7 080;-8,20%;De 100 à 150 000 entrées;catégorie C;;banlieue;223;183;123;41,4;48,2;10;0,4;89;14,1
105;4 983;4 476;COMMUNAUTE DES COMMUNES DE LA BASSEE;41,4;48.415251;3.237856;71901;ILE-DE-FRANCE;77051;2222;77;77116;Bray-sur-Seine;3334;petite couronne;1;53;345;11%;De 2 à 5 000 entrées;catégorie E;;commune-centre;157;113;0;53,7;31;12,1;3,2;76;35,9
368;61 722;65 592;ASSOCIATION CINE 220;43,2;48.608596;2.303919;73423;ILE-DE-FRANCE;91103;26215;91;851;Paris;10706072;petite couronne;2;53;2 246;-5,90%;De 50 à 80 000 entrées;catégorie C;JPPR;banlieue;311;221;19;49,2;36,3;12,8;1,7;185;39,6
168;25 523;24 018;VILLE DE BRIE-COMTE-ROBERT;44,1;48.696652;2.607228;74662;ILE-DE-FRANCE;77053;16635;77;77306;Brie-Comte-Robert;16635;petite couronne;1;52;921;6%;De 20 à 30 000 entrées;catégorie E;JP;commune isolée;267;206;1;51,4;31,3;14,2;3,1;148;36,5
802;67 135;70 767;ASSOCIATION CENTRE CULTUREL COMMUNAL CACHAN;37,6;48.795796;2.335316;81101;ILE-DE-FRANCE;94016;30433;94;851;Paris;10706072;grande couronne;3;53;4 769;-5,10%;De 50 à 80 000 entrées;catégorie C;JP;banlieue;219;159;68;54,3;32;12;1,6;132;36,9
319;11 110;9 067;;50;48.847416;2.136047;91492;ILE-DE-FRANCE;78126;21037;78;851;Paris;10706072;petite couronne;1;41;170;23%;De 10 à 20 000 entrées;non classé;;banlieue;140;91;0;47,5;31,7;17,3;3,5;77;49,6
2768;499 660;621 165;UGC;18,8;49.048453;2.010977;92329;ILE-DE-FRANCE;95127;63395;95;851;Paris;10706072;petite couronne;14;53;27 832;-19,60%;De 450 à 700 000 entrées;non classé;;banlieue;293;217;213;28;59,3;12,1;0,6;108;9,8
168;6 760;8 052;CHAMPAGNE SUR SEINE;47,5;48.398755;2.80515;96533;ILE-DE-FRANCE;77079;6179;77;77404;Champagne-sur-Seine;28076;petite couronne;1;49;514;-16,00%;De 5 à 10 000 entrées;catégorie D;;commune-centre;166;120;0;54,8;26,4;13,7;5,1;94;57
944;136 819;154 545;MEGARAMA;26,3;48.814397;2.508133;97431;ILE-DE-FRANCE;94017;76508;94;851;Paris;10706072;grande couronne;5;53;8 703;-11,50%;De 100 à 150 000 entrées;catégorie C;JP;banlieue;259;192;71;28;58,1;11,2;2,6;169;16,2
551;57 641;60 861;VILLE DE CHATENAY MALABRY;61,1;48.765842;2.259825;105652;ILE-DE-FRANCE;92019;33330;92;851;Paris;10706072;grande couronne;2;49;2 280;-5,30%;De 50 à 80 000 entrées;catégorie C;RDJP;banlieue;241;170;70;49,4;34,7;9,4;6,4;172;47,1
226;27 427;22 259;THEATRE DE CHATILLON;60,9;48.800675;2.288049;106031;ILE-DE-FRANCE;92020;37159;92;851;Paris;10706072;grande couronne;1;44;639;23%;De 20 à 30 000 entrées;catégorie C;;banlieue;170;112;0;51,5;27,9;10,1;10,6;111;58,8
459;61 066;33 897;VILLE DE CHATOU;43,4;48.886917;2.156299;106262;ILE-DE-FRANCE;78146;31058;78;851;Paris;10706072;petite couronne;2;47;1 780;80%;De 50 à 80 000 entrées;non classé;;banlieue;105;90;36;60,9;25;11,4;2,6;54;43
643;19 355;20 301;VILLE DE CHAVILLE;44,8;48.813094;2.192579;108192;ILE-DE-FRANCE;92022;20001;92;851;Paris;10706072;grande couronne;1;44;330;-4,70%;De 10 à 20 000 entrées;non classé;;banlieue;126;83;1;49,9;27,8;19,5;2,9;72;45,7
645;61 964;62 679;VILLE DE CHELLES (Henochsberg);24,2;48.877872;2.586341;108774;ILE-DE-FRANCE;77108;53833;77;851;Paris;10706072;petite couronne;2;53;2 987;-1,10%;De 50 à 80 000 entrées;catégorie C;JP;banlieue;177;126;30;46,1;40,9;12,3;0,8;98;16,9
3923;874 904;1 010 666;Les cinemas GAUMONT-PATHE;10,8;48.880488;2.772675;110351;ILE-DE-FRANCE;77111;5131;77;851;Paris;10706072;petite couronne;15;53;29 986;-13,40%;De 700 000 à 1 million d'entrées;non classé;;banlieue;265;213;208;18,2;69;12,1;0,6;47;5,1
216;27 794;0;;26;48.856412;2.773682;110372;ILE-DE-FRANCE;77111;5131;77;851;Paris;10706072;petite couronne;2;48;3 225;#DIV/0!;De 20 à 30 000 entrées;non classé;;banlieue;263;190;29;23,3;52,1;21,6;3,1;137;19,3
405;11 467;10 542;CENTRE CULTUREL DE CHEVILLY LARUE;57,8;48.770432;2.350955;110761;ILE-DE-FRANCE;94021;19169;94;851;Paris;10706072;grande couronne;1;49;492;9%;De 10 à 20 000 entrées;catégorie C;;banlieue;141;101;0;57,1;19,7;12;11,1;95;62,5
409;50 273;53 418;ASSOCIATION FRANCOIS TRUFFAUT;49,5;48.703333;2.314917;111583;ILE-DE-FRANCE;91161;20258;91;851;Paris;10706072;petite couronne;2;53;3 724;-5,90%;De 50 à 80 000 entrées;catégorie C;RDJPPR;banlieue;521;335;14;43,8;34,6;16,2;5,4;353;47,8
181;34 399;36 511;REGIE THEATRE CINEMA PAUL ELUARD;54;48.766383;2.414699;112014;ILE-DE-FRANCE;94022;43846;94;851;Paris;10706072;grande couronne;1;49;1 035;-5,80%;De 30 à 40 000 entrées;catégorie C;JP;banlieue;175;123;3;51,3;26,9;12,9;8,8;110;54,9
176;29 805;37 267;VILLE DE CLAMART;63,9;48.802513;2.263801;113523;ILE-DE-FRANCE;92023;52645;92;851;Paris;10706072;grande couronne;1;49;1 017;-20,00%;De 20 à 30 000 entrées;catégorie C;;banlieue;155;116;8;61,4;18,4;12,4;7,8;106;63,4
356;69 970;67 083;VILLE DE CLAYES SOUS BOIS;29,7;48.821274;1.987156;114032;ILE-DE-FRANCE;78165;17645;78;851;Paris;10706072;petite couronne;2;53;2 172;4%;De 50 à 80 000 entrées;non classé;;banlieue;257;201;16;45,2;40,9;12,2;1,7;131;27
549;39 016;37 970;VILLE DE CLICHY;54,2;48.90196;2.309342;115104;ILE-DE-FRANCE;92024;60435;92;851;Paris;10706072;grande couronne;1;49;962;3%;De 30 à 40 000 entrées;non classé;;banlieue;216;156;3;52,8;24,2;16,6;6,4;132;53,6
322;6 811;8 737;MAISON DES JEUNES ET DE LA CULTURE DU THEATRE DE COLOMBES;85,7;48.923862;2.250041;117025;ILE-DE-FRANCE;92025;85199;92;851;Paris;10706072;grande couronne;1;47;279;-22,00%;De 5 à 10 000 entrées;catégorie C;;banlieue;68;41;0;59,9;19,8;13,2;7;65;98,2
477;123 195;131 300;;38,6;48.923159;2.255372;117051;ILE-DE-FRANCE;92025;85199;92;851;Paris;10706072;grande couronne;4;53;6 332;-6,20%;De 100 à 150 000 entrées;catégorie C;RDJPPR;banlieue;243;174;127;38,5;44,5;14,4;2,6;139;29,4
236;13 971;16 695;SYNDICAT D'AGGLOMERATION NOUVELLE DE SENART VILLE NOUVELLE;46,4;48.659579;2.566711;117921;ILE-DE-FRANCE;77122;22154;77;851;Paris;10706072;petite couronne;1;48;506;-16,30%;De 10 à 20 000 entrées;non classé;;banlieue;137;103;0;55;27,4;14,5;3,1;74;59,9
3105;1 051 117;1 050 374;Les cinemas GAUMONT-PATHE;14,9;49.004829;2.077668;119305;ILE-DE-FRANCE;78172;35019;78;851;Paris;10706072;petite couronne;13;53;24 782;0%;De 1 à 1,5 million d'entrées;non classé;;banlieue;254;207;199;26,5;59,6;13,6;0,3;65;8
380;51 223;55 922;SNES-ADCI;28,3;48.603813;2.469302;120293;ILE-DE-FRANCE;91174;50412;91;851;Paris;10706072;petite couronne;3;53;3 514;-8,40%;De 50 à 80 000 entrées;catégorie C;JPPR;banlieue;308;211;79;41,7;45,4;10,9;2;157;24
307;9 270;10 988;;54,9;48.959824;2.189151;120963;ILE-DE-FRANCE;95176;23661;95;851;Paris;10706072;petite couronne;1;41;176;-15,60%;De 5 à 10 000 entrées;non classé;;banlieue;150;115;0;56,2;28,9;12,2;2,7;84;46,4
568;85 593;90 679;ZARATHUSHTRA;10,5;48.809696;3.090876;123373;ILE-DE-FRANCE;77131;15116;77;77402;Coulommiers;27344;petite couronne;4;50;3 560;-5,60%;De 80 à 100 000 entrées;catégorie D;JP;commune-centre;148;113;77;40,3;49,6;9,6;0,5;52;8,2
360;4 457;2 463;CENTRE CULTUREL DE COURBEVOIE;48;48.899883;2.259136;123905;ILE-DE-FRANCE;92026;83136;92;851;Paris;10706072;grande couronne;1;6;25;81%;De 2 à 5 000 entrées;non classé;;banlieue;12;10;1;49,1;16,6;19,5;14,9;6;57,5
139;49 205;53 538;CENTRE CULTUREL DE COURBEVOIE;56,7;48.901327;2.271867;123914;ILE-DE-FRANCE;92026;83136;92;851;Paris;10706072;grande couronne;1;53;1 551;-8,10%;De 40 à 50 000 entrées;catégorie C;JPPR;banlieue;244;180;3;44,7;25,3;17,1;12,9;153;61,5
195;18 261;21 033;VILLE DE LA COURNEUVE;60,1;48.926821;2.391627;125135;ILE-DE-FRANCE;93027;41733;93;851;Paris;10706072;grande couronne;1;48;1 137;-13,20%;De 10 à 20 000 entrées;catégorie C;RDJPPR;banlieue;225;135;0;32;41,6;13,3;13,1;160;58,7
92;17 630;17 239;MAISON DES JEUNES ET DE LA CULTURE DU MONT MESLY;58,5;48.777428;2.466468;128535;ILE-DE-FRANCE;94028;90739;94;851;Paris;10706072;grande couronne;1;48;1 268;2%;De 10 à 20 000 entrées;catégorie C;JP;banlieue;229;141;0;45,6;16,2;17,6;20,6;151;72,5
490;70 822;75 119;CINEMAS DU PALAIS;87,3;48.786063;2.444158;128541;ILE-DE-FRANCE;94028;90739;94;851;Paris;10706072;grande couronne;3;49;4 636;-5,70%;De 50 à 80 000 entrées;catégorie C;RDJPPR;banlieue;248;170;93;56,5;12,9;18,4;12,3;216;85,7
2181;366 321;401 180;Les cinemas GAUMONT-PATHE;10,4;48.517401;2.627798;133212;ILE-DE-FRANCE;77152;21712;77;851;Paris;10706072;petite couronne;10;53;17 670;-8,70%;De 300 à 450 000 entrées;non classé;;banlieue;208;171;167;30;57,6;12;0,4;29;6,4
282;39 784;46 464;ASSOCIATION CINEMA DE DOMONT;22,9;49.02987;2.333691;140521;ILE-DE-FRANCE;95199;15343;95;851;Paris;10706072;petite couronne;1;53;1 582;-14,40%;De 30 à 40 000 entrées;non classé;;banlieue;193;137;8;49,6;36,1;13,5;0,8;75;24,3
227;20 864;46 808;SNES (DSP)/FONT;23,1;48.528741;2.015215;142171;ILE-DE-FRANCE;91200;10673;91;91302;Dourdan;12036;petite couronne;2;28;1 415;-55,40%;De 20 à 30 000 entrées;catégorie E;PR;commune-centre;144;133;30;43,7;43,5;11,6;1,2;68;19
329;12 925;13 805;VILLE DE DRANCY;10;48.927466;2.438309;142752;ILE-DE-FRANCE;93029;69568;93;851;Paris;10706072;grande couronne;1;44;250;-6,40%;De 10 à 20 000 entrées;non classé;;banlieue;52;41;1;33,3;54,6;11,2;0,8;7;12,2
345;7 438;8 742;;74,3;48.992968;2.278288;144262;ILE-DE-FRANCE;95203;24609;95;851;Paris;10706072;petite couronne;1;39;101;-14,90%;De 5 à 10 000 entrées;non classé;;banlieue;59;41;0;61;15,6;11,3;12;50;86,8
348;103 358;109 002;SOCIETE D'ECONOMIE MIXTE DU CINEMA DES SEPT MARES;34,3;48.766594;1.949214;146371;ILE-DE-FRANCE;78208;25504;78;851;Paris;10706072;petite couronne;3;53;3 912;-5,20%;De 100 à 150 000 entrées;catégorie C;JPPR;banlieue;330;230;68;43,8;40,1;14,5;1,5;174;29,7
1263;214 953;283 928;UGC;26,2;48.970841;2.307185;147071;ILE-DE-FRANCE;95210;11413;95;851;Paris;10706072;petite couronne;5;53;9 608;-24,30%;De 200 à 300 000 entrées;non classé;;banlieue;175;128;98;39,4;50;10,5;0,1;89;17,1
320;16 214;14 084;VILLE D'ENGHIEN LES BAINS;65,4;48.971934;2.305204;147084;ILE-DE-FRANCE;95210;11413;95;851;Paris;10706072;petite couronne;1;43;356;15%;De 10 à 20 000 entrées;catégorie C;PR;banlieue;113;43;1;46,1;27,2;18;8,7;99;86,2
180;4 531;4 403;VILLE D'EPINAY SUR SEINE;62,2;48.95411;2.312115;148321;ILE-DE-FRANCE;93031;54840;93;851;Paris;10706072;grande couronne;1;21;74;3%;De 2 à 5 000 entrées;non classé;;banlieue;12;0;0;17,8;36,5;24,2;21,5;11;95,7
2565;427 832;564 963;CGR;7,6;48.957859;2.301996;148324;ILE-DE-FRANCE;93031;54840;93;851;Paris;10706072;grande couronne;12;53;24 291;-24,30%;De 300 à 450 000 entrées;non classé;;banlieue;253;202;197;23;60,6;10,9;5,5;26;4,4
400;14 989;14 883;VILLE DE ERMONT;50,5;48.988575;2.259906;149335;ILE-DE-FRANCE;95219;28832;95;851;Paris;10706072;petite couronne;1;44;200;1%;De 10 à 20 000 entrées;non classé;;banlieue;117;92;0;56,4;22,7;16,8;4,1;61;48,3
400;84 439;91 051;MAG 8;9,5;48.433642;2.155867;152882;ILE-DE-FRANCE;91223;24271;91;91401;Étampes;29851;petite couronne;3;53;5 530;-7,30%;De 80 à 100 000 entrées;non classé;;commune-centre;221;192;84;31,6;58,6;9,6;0,3;54;5,7
146;7 572;5 394;VILLE D'ETAMPES;85,7;48.434287;2.157598;152884;ILE-DE-FRANCE;91223;24271;91;91401;Étampes;29851;petite couronne;1;42;544;40%;De 5 à 10 000 entrées;catégorie D;;commune-centre;124;75;0;57,2;27,8;12,1;3;111;87,3
2052;278 789;354 603;CGR;4,8;48.627929;2.429517;154488;ILE-DE-FRANCE;91228;53871;91;851;Paris;10706072;petite couronne;10;53;20 565;-21,40%;De 200 à 300 000 entrées;non classé;;banlieue;221;169;163;20,2;66,8;10,5;2,5;17;2,6
944;76 136;85 966;;69,7;48.404394;2.699594;162844;ILE-DE-FRANCE;77186;14974;77;77406;Fontainebleau;36517;petite couronne;5;53;7 249;-11,40%;De 50 à 80 000 entrées;catégorie D;RDJP;commune-centre;308;214;156;56,2;19,9;16,4;7,5;217;66,2
1080;164 608;169 530;;20,2;48.400175;2.71613;162853;ILE-DE-FRANCE;77186;14974;77;77406;Fontainebleau;36517;petite couronne;6;53;8 711;-2,90%;De 150 à 200 000 entrées;non classé;;commune-centre;249;180;162;32,2;51,5;15,3;1;93;14,8
198;15 851;31 618;THEATRE DES SOURCES ET CINEMA LE SCARRON;67,3;48.791543;2.289748;163962;ILE-DE-FRANCE;92032;23963;92;851;Paris;10706072;grande couronne;1;25;456;-49,90%;De 10 à 20 000 entrées;catégorie C;JP;banlieue;93;66;0;40,3;32,4;17,9;9,4;65;63,5
346;19 286;18 572;ASSOCIATION DU THEATRE DE FONTENAY LE FLEURY (TIERS FERME);44,2;48.811271;2.045243;164022;ILE-DE-FRANCE;78242;13374;78;851;Paris;10706072;petite couronne;1;52;710;4%;De 10 à 20 000 entrées;catégorie C;;banlieue;190;143;6;45,2;32,4;19;3,4;101;45,5
182;37 097;36 413;FONTENAY EN SCENES;74,7;48.852329;2.461111;164112;ILE-DE-FRANCE;94033;53649;94;851;Paris;10706072;grande couronne;1;53;1 026;2%;De 30 à 40 000 entrées;catégorie C;RDJPPR;banlieue;192;129;4;55,3;15,2;13,8;15,7;154;80,5
195;24 118;26 430;SIVOM DE FOSSES ET MARLY LA VILLE SIFOMA;67,4;49.099464;2.524882;166051;ILE-DE-FRANCE;95250;9566;95;95401;Fosses;21825;petite couronne;1;48;1 174;-8,70%;De 20 à 30 000 entrées;catégorie D;RDJP;commune-centre;215;148;2;58,4;22,2;15,3;4,2;156;62,2
518;37 790;47 634;ASSOCIATION CINE HENRI LANGLOIS;43;48.988437;2.232576;168193;ILE-DE-FRANCE;95252;34920;95;851;Paris;10706072;petite couronne;2;51;2 736;-20,70%;De 30 à 40 000 entrées;catégorie C;RDJPPR;banlieue;278;186;37;57,1;25,1;14,9;2,8;176;39,5
158;7 212;11 341;VILLE DE FRESNES;27,1;48.752796;2.313077;169572;ILE-DE-FRANCE;94034;27154;94;851;Paris;10706072;grande couronne;1;24;172;-36,40%;De 5 à 10 000 entrées;non classé;;banlieue;26;8;0;26,2;34,6;11,8;27,4;13;65,5
450;10 068;9 973;VILLE DE GAGNY;44,9;48.884043;2.529952;172043;ILE-DE-FRANCE;93032;39603;93;851;Paris;10706072;grande couronne;1;45;285;1%;De 10 à 20 000 entrées;catégorie C;;banlieue;77;47;1;48,7;29,6;12,6;9,1;48;58,8
434;33 755;36 559;VILLE DE GARCHES;27,3;48.844239;2.188722;172914;ILE-DE-FRANCE;92033;17762;92;851;Paris;10706072;grande couronne;2;46;1 448;-7,70%;De 30 à 40 000 entrées;non classé;;banlieue;107;91;40;52,7;32,5;13,8;1;44;22,8
225;7 579;12 306;;49,1;48.971945;2.399817;173332;ILE-DE-FRANCE;95268;42501;95;851;Paris;10706072;petite couronne;1;49;705;-38,40%;De 5 à 10 000 entrées;catégorie C;JP;banlieue;141;89;1;43,1;30,9;16,4;9,6;89;66,4
290;43 025;41 779;;57,3;48.928469;2.293206;175513;ILE-DE-FRANCE;92036;44551;92;851;Paris;10706072;grande couronne;2;49;2 145;3%;De 40 à 50 000 entrées;catégorie C;RDJPPR;banlieue;294;211;8;44,6;30,8;11,7;12,9;195;60,9
155;19 965;22 374;C2L;63;48.701701;2.13387;177201;ILE-DE-FRANCE;91272;21069;91;851;Paris;10706072;petite couronne;1;53;1 122;-10,80%;De 10 à 20 000 entrées;catégorie C;;banlieue;125;103;5;53,5;21,7;19,3;5,5;77;63,7
216;21 400;18 981;VILLE DE GONESSE;71;48.999982;2.428131;179852;ILE-DE-FRANCE;95277;26142;95;851;Paris;10706072;petite couronne;1;50;1 237;13%;De 20 à 30 000 entrées;catégorie C;RDJP;banlieue;245;170;0;54,2;24,5;14,4;6,8;182;63,3
562;5 420;3 667;VILLE DE GOUSSAINVILLE;41,7;49.03242;2.471796;181553;ILE-DE-FRANCE;95280;31025;95;851;Paris;10706072;petite couronne;1;18;48;48%;De 5 à 10 000 entrées;non classé;;banlieue;22;11;0;67,5;19,8;3;9,8;11;74,4
274;37 038;37 193;COMMUNAUTE D'AGGLOMERATION DE VAL DE BIEVRE;52,7;48.779749;2.339014;193442;ILE-DE-FRANCE;94038;30736;94;851;Paris;10706072;grande couronne;1;48;1 026;-0,40%;De 30 à 40 000 entrées;catégorie C;JP;banlieue;199;163;3;62;17,7;13,5;6,8;122;53,2
739;108 389;128 662;SPECTA;15,3;49.110771;2.211976;201524;ILE-DE-FRANCE;95313;12249;95;851;Paris;10706072;petite couronne;5;53;6 310;-15,80%;De 100 à 150 000 entrées;non classé;;banlieue;229;198;112;44,6;44,2;10,5;0,6;89;12,6
376;37 166;39 466;SEM GESTION DU PALAIS ARTS & DES CONGRES ISSY LES MOULINEAUX;52,2;48.825247;2.271161;202214;ILE-DE-FRANCE;92040;69093;92;851;Paris;10706072;grande couronne;1;45;492;-5,80%;De 30 à 40 000 entrées;non classé;;banlieue;102;84;13;69,7;21,8;5,3;3,2;51;45,8
0;4 574;4 636;CINESSONNE;48,9;48.515193;2.341767;202370;ILE-DE-FRANCE;91315;6676;91;91402;Ballancourt-sur-Essonne;35283;petite couronne;1;34;92;-1,30%;De 2 à 5 000 entrées;non classé;;commune-centre;48;24;0;58,2;29,4;9,5;2,9;30;54,8
507;76 888;76 687;VILLE D'IVRY SUR SEINE;87,8;48.81362;2.389338;202551;ILE-DE-FRANCE;94041;59572;94;851;Paris;10706072;grande couronne;2;50;2 401;0%;De 50 à 80 000 entrées;catégorie C;RDJPPR;banlieue;298;146;54;54;23,9;11;11,1;277;90,5
3830;746 432;818 427;Les cinemas GAUMONT-PATHE;11,6;48.824074;2.387803;202562;ILE-DE-FRANCE;94041;59572;94;851;Paris;10706072;grande couronne;14;53;27 260;-8,80%;De 700 000 à 1 million d'entrées;non classé;;banlieue;248;207;200;20;66,4;13,2;0,4;43;7,3
300;11 777;15 440;VILLE DE JOINVILLE LE PONT;39,4;48.816711;2.468136;204534;ILE-DE-FRANCE;94042;18859;94;851;Paris;10706072;grande couronne;1;44;203;-23,70%;De 10 à 20 000 entrées;non classé;;banlieue;119;96;0;58,3;25,4;11,1;5,2;48;35,7
